#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
gilliam_01700        -          TPR_6                PF13174.10   1.3e-17   63.2  14.6     0.075   13.8   0.1   9.1   9   0   0   9   9   7   3 -
gilliam_10090        -          TPR_6                PF13174.10   1.3e-17   63.2  14.6     0.075   13.8   0.1   9.1   9   0   0   9   9   7   3 -
boryong_11315        -          TPR_6                PF13174.10   1.3e-17   63.1  18.8    0.0091   16.6   0.2   9.5  10   0   0  10  10   9   3 -
ut76_07585           -          TPR_6                PF13174.10   1.6e-17   62.9  19.5     0.073   13.8   0.0   9.0   9   0   0   9   9   8   2 -
kato_05700           -          TPR_6                PF13174.10   1.9e-17   62.7  23.0     0.073   13.8   0.0   9.1  10   0   0  10  10   8   2 -
boryong_02940        -          TPR_6                PF13174.10   2.2e-17   62.5   5.0     0.016   15.9   0.1   5.3   5   0   0   5   5   5   3 -
karp_02395           -          TPR_6                PF13174.10   3.6e-17   61.8  16.3     0.032   14.9   0.0   9.1   9   0   0   9   9   8   3 -
ut76_01425           -          TPR_6                PF13174.10   4.7e-17   61.4  17.7     0.038   14.7   0.0   9.5  10   0   0  10  10   8   2 -
gilliam_05220        -          TPR_6                PF13174.10   7.3e-17   60.8   9.2     0.063   14.0   0.0   6.3   6   0   0   6   6   6   3 -
gilliam_10055        -          TPR_6                PF13174.10   7.3e-17   60.8   9.2     0.063   14.0   0.0   6.3   6   0   0   6   6   6   3 -
ta686_03430          -          TPR_6                PF13174.10   9.3e-17   60.5  17.3     0.016   15.8   0.1   6.2   6   0   0   6   6   6   4 -
ta686_12230          -          TPR_6                PF13174.10     1e-16   60.4  19.1    0.0059   17.2   0.0   9.5   9   0   0   9   9   9   2 -
ta686_11120          -          TPR_6                PF13174.10   1.7e-16   59.6  10.2      0.27   12.0   0.0   9.0   9   0   0   9   9   8   2 -
ta686_12490          -          TPR_6                PF13174.10   1.7e-16   59.6  10.2      0.27   12.0   0.0   9.0   9   0   0   9   9   8   2 -
gilliam_02095        -          TPR_6                PF13174.10   1.8e-16   59.6  13.6      0.25   12.1   0.0   9.3   9   0   0   9   9   8   3 -
gilliam_02265        -          TPR_6                PF13174.10     2e-16   59.4  16.7       0.2   12.4   0.0   9.6  10   0   0  10  10   8   2 -
gilliam_03310        -          TPR_6                PF13174.10     2e-16   59.4  16.7       0.2   12.4   0.0   9.6  10   0   0  10  10   8   2 -
gilliam_08775        -          TPR_6                PF13174.10     2e-16   59.4  16.7       0.2   12.4   0.0   9.6  10   0   0  10  10   8   2 -
gilliam_12840        -          TPR_6                PF13174.10     2e-16   59.4  16.7       0.2   12.4   0.0   9.6  10   0   0  10  10   8   2 -
karp_08590           -          TPR_6                PF13174.10   2.1e-16   59.4  25.1   0.00095   19.7   0.0   9.1  10   0   0  10  10   8   2 -
kato_06275           -          TPR_6                PF13174.10   2.4e-16   59.2  17.6    0.0076   16.9   0.1   8.9   9   0   0   9   9   8   2 -
ut176_02655          -          TPR_6                PF13174.10   2.8e-16   59.0  18.6   0.00027   21.4   0.1   7.4   7   0   0   7   7   7   3 -
kato_08470           -          TPR_6                PF13174.10   4.3e-16   58.4  16.1     0.057   14.1   0.1   8.7   9   0   0   9   9   8   3 -
ta686_02410          -          TPR_6                PF13174.10   6.4e-16   57.9  14.0     0.036   14.8   0.1   8.0   8   0   0   8   8   7   1 -
kato_00080           -          TPR_6                PF13174.10     8e-16   57.6  16.5     0.057   14.1   0.1   8.8   9   0   0   9   9   8   3 -
kato_01750           -          TPR_6                PF13174.10     8e-16   57.6  16.5     0.057   14.1   0.1   8.8   9   0   0   9   9   8   3 -
kato_03850           -          TPR_6                PF13174.10     8e-16   57.6  16.5     0.057   14.1   0.1   8.8   9   0   0   9   9   8   3 -
kato_05880           -          TPR_6                PF13174.10     8e-16   57.6  16.5     0.057   14.1   0.1   8.8   9   0   0   9   9   8   3 -
karp_12500           -          TPR_6                PF13174.10   9.3e-16   57.3  11.3     0.026   15.2   0.0   8.9   9   0   0   9   9   7   1 -
kato_11620           -          TPR_6                PF13174.10   2.3e-15   56.1  17.0     0.065   14.0   0.1   7.3   7   0   0   7   7   7   1 -
ut176_04095          -          TPR_6                PF13174.10     5e-15   55.1  21.4      0.17   12.6   0.1   9.5  10   0   0  10  10   9   2 -
ut176_04890          -          TPR_6                PF13174.10     5e-15   55.1  21.4      0.17   12.6   0.1   9.5  10   0   0  10  10   9   2 -
gilliam_01900        -          TPR_6                PF13174.10   5.4e-15   55.0  21.0      0.24   12.2   0.2   7.1   7   0   0   7   7   6   4 -
gilliam_01670        -          TPR_6                PF13174.10   5.7e-15   54.9  14.7     0.026   15.2   0.0   6.4   5   1   1   6   6   6   3 -
karp_08830           -          TPR_6                PF13174.10   7.5e-15   54.5  17.0   0.00022   21.7   0.1   5.8   6   0   0   6   6   5   3 -
kato_09095           -          TPR_6                PF13174.10   7.6e-15   54.5  21.6     0.043   14.5   0.1   9.7  10   0   0  10  10   9   2 -
kato_00630           -          TPR_6                PF13174.10   1.1e-14   54.0  20.5     0.057   14.1   0.1   9.0  10   0   0  10  10   8   3 -
ut176_08005          -          TPR_6                PF13174.10   1.1e-14   53.9  19.6      0.14   12.9   0.0   9.0  10   0   0  10  10   8   2 -
karp_05285           -          TPR_6                PF13174.10   1.1e-14   53.9  17.3    0.0093   16.6   0.0   8.8  10   0   0  10  10   7   2 -
gilliam_00785        -          TPR_6                PF13174.10   1.9e-14   53.3  11.3     0.032   14.9   0.0   9.0   9   0   0   9   9   8   2 -
karp_07585           -          TPR_6                PF13174.10   1.9e-14   53.2  15.1      0.72   10.7   0.0   7.4   7   0   0   7   7   7   1 -
karp_08400           -          TPR_6                PF13174.10     2e-14   53.2  23.4    0.0032   18.0   0.2   9.5  10   0   0  10  10   8   2 -
karp_01005           -          TPR_6                PF13174.10   2.6e-14   52.8  15.2      0.34   11.7   0.1   9.4   9   0   0   9   9   9   2 -
ut176_07140          -          TPR_6                PF13174.10   2.8e-14   52.7  20.8     0.013   16.1   0.0   9.0  10   0   0  10  10   8   2 -
ta686_08360          -          TPR_6                PF13174.10   3.1e-14   52.6  18.7     0.056   14.2   0.1   9.5   8   1   1   9   9   9   2 -
kato_04085           -          TPR_6                PF13174.10   3.1e-14   52.6   6.5     0.036   14.8   0.0   6.2   6   0   0   6   6   5   2 -
kato_08210           -          TPR_6                PF13174.10   3.6e-14   52.4  15.2    0.0026   18.3   0.2   6.3   6   0   0   6   6   6   3 -
boryong_07715        -          TPR_6                PF13174.10   3.8e-14   52.3  10.7     0.012   16.2   0.1   6.4   6   0   0   6   6   6   2 -
gilliam_06260        -          TPR_6                PF13174.10   4.4e-14   52.1  13.0   0.00014   22.3   0.2   5.6   5   0   0   5   5   5   3 -
ut76_03295           -          TPR_6                PF13174.10   4.5e-14   52.1  22.5      0.17   12.6   0.1   9.4  10   0   0  10  10   8   2 -
kato_02825           -          TPR_6                PF13174.10   5.4e-14   51.8  17.6     0.091   13.5   0.1   9.0   8   1   1   9   9   8   2 -
kato_08160           -          TPR_6                PF13174.10   5.4e-14   51.8  17.6     0.091   13.5   0.1   9.0   8   1   1   9   9   8   2 -
ut76_04655           -          TPR_6                PF13174.10   6.6e-14   51.5   0.4    0.0012   19.4   0.0   3.4   3   0   0   3   3   3   3 -
ut176_00340          -          TPR_6                PF13174.10   6.9e-14   51.5  12.3     0.073   13.8   0.0   8.7   9   0   0   9   9   8   1 -
ut176_02560          -          TPR_6                PF13174.10   6.9e-14   51.5  12.3     0.073   13.8   0.0   8.7   9   0   0   9   9   8   1 -
gilliam_07440        -          TPR_6                PF13174.10     1e-13   50.9  16.5     0.092   13.5   0.1   9.2   8   1   1   9   9   8   1 -
gilliam_09370        -          TPR_6                PF13174.10   1.3e-13   50.6  25.9     0.028   15.1   0.0   9.4  10   0   0  10  10   8   3 -
ikeda_02275          -          TPR_6                PF13174.10   1.7e-13   50.2  19.1      0.17   12.6   0.1   9.1   9   0   0   9   9   9   2 -
gilliam_07915        -          TPR_6                PF13174.10     2e-13   50.0  17.1      0.18   12.6   0.1   9.4   9   0   0   9   9   8   1 -
gilliam_13295        -          TPR_6                PF13174.10     2e-13   50.0  17.1      0.18   12.6   0.1   9.4   9   0   0   9   9   8   1 -
ut76_01055           -          TPR_6                PF13174.10   2.5e-13   49.7  16.1     0.057   14.1   0.1   8.8   9   0   0   9   9   8   1 -
ut76_05220           -          TPR_6                PF13174.10   2.5e-13   49.7  16.1     0.057   14.1   0.1   8.8   9   0   0   9   9   8   1 -
ut76_07265           -          TPR_6                PF13174.10   2.5e-13   49.7  16.1     0.057   14.1   0.1   8.8   9   0   0   9   9   8   1 -
ta686_06520          -          TPR_6                PF13174.10   6.6e-13   48.4  23.4     0.015   15.9   0.0   9.5  10   0   0  10  10   7   2 -
gilliam_04435        -          TPR_6                PF13174.10   9.2e-13   48.0  18.2      0.11   13.2   0.0   9.1   9   0   0   9   9   8   2 -
karp_06025           -          TPR_6                PF13174.10   1.2e-12   47.6   2.4   0.00061   20.3   0.1   3.1   3   0   0   3   3   3   3 -
ut176_07715          -          TPR_6                PF13174.10   1.5e-12   47.3  10.7   0.00014   22.3   0.2   5.5   5   1   0   5   5   4   2 -
gilliam_04120        -          TPR_6                PF13174.10   1.7e-12   47.1  16.8     0.092   13.5   0.1   9.1   8   1   1   9   9   8   1 -
ta686_01990          -          TPR_6                PF13174.10     2e-12   46.9  12.0   0.00014   22.3   0.2   5.7   5   1   0   5   5   5   2 -
gilliam_13065        -          TPR_6                PF13174.10   2.3e-12   46.7  11.8   0.00048   20.6   0.0   6.8   7   0   0   7   7   6   1 -
ikeda_00970          -          TPR_6                PF13174.10   2.8e-12   46.4  10.9   0.00014   22.3   0.2   5.6   5   1   0   5   5   4   2 -
kato_05640           -          TPR_6                PF13174.10   2.8e-12   46.4  10.9   0.00014   22.3   0.2   5.6   5   1   0   5   5   4   2 -
gilliam_10715        -          TPR_6                PF13174.10     3e-12   46.3  17.8      0.61   10.9   0.0   9.5   8   1   1   9   9   9   1 -
ta686_08035          -          TPR_6                PF13174.10     3e-12   46.3  17.8      0.61   10.9   0.0   9.5   8   1   1   9   9   9   1 -
gilliam_05960        -          TPR_6                PF13174.10   3.3e-12   46.2  22.4      0.63   10.9   0.0   9.6  10   0   0  10  10   9   2 -
boryong_00645        -          TPR_6                PF13174.10   3.4e-12   46.2   9.6       1.1   10.2   0.0   6.5   6   0   0   6   6   6   0 -
boryong_03590        -          TPR_6                PF13174.10   3.4e-12   46.2   9.6       1.1   10.2   0.0   6.5   6   0   0   6   6   6   0 -
boryong_06290        -          TPR_6                PF13174.10   3.4e-12   46.2   9.6       1.1   10.2   0.0   6.5   6   0   0   6   6   6   0 -
boryong_06685        -          TPR_6                PF13174.10   3.4e-12   46.2   9.6       1.1   10.2   0.0   6.5   6   0   0   6   6   6   0 -
boryong_06850        -          TPR_6                PF13174.10   3.4e-12   46.2   9.6       1.1   10.2   0.0   6.5   6   0   0   6   6   6   0 -
boryong_11735        -          TPR_6                PF13174.10   3.4e-12   46.2   9.6       1.1   10.2   0.0   6.5   6   0   0   6   6   6   0 -
ut76_10295           -          TPR_6                PF13174.10   4.5e-12   45.8  16.8     0.042   14.5   0.1   8.2   8   0   0   8   8   7   2 -
ut76_05985           -          TPR_6                PF13174.10   4.6e-12   45.8  22.8      0.63   10.9   0.0   9.6  10   0   0  10  10   9   2 -
ut176_06165          -          TPR_6                PF13174.10   5.3e-12   45.6  21.7      0.96   10.3   0.0   9.2  10   0   0  10  10   8   1 -
boryong_04115        -          TPR_6                PF13174.10   5.3e-12   45.6  20.1      0.02   15.5   0.1   8.2   8   0   0   8   8   8   2 -
boryong_09500        -          TPR_6                PF13174.10   5.3e-12   45.6  20.1      0.02   15.5   0.1   8.2   8   0   0   8   8   8   2 -
ta686_07845          -          TPR_6                PF13174.10   5.4e-12   45.5  20.2      0.27   12.0   0.0   9.2  10   0   0  10  10   8   1 -
kato_04950           -          TPR_6                PF13174.10     1e-11   44.7   3.7      0.13   13.0   0.1   4.2   4   0   0   4   4   4   3 -
kato_08970           -          TPR_6                PF13174.10     1e-11   44.7   3.7      0.13   13.0   0.1   4.2   4   0   0   4   4   4   3 -
boryong_11585        -          TPR_6                PF13174.10   1.6e-11   44.1  11.4    0.0095   16.6   0.1   5.6   5   1   0   5   5   4   3 -
ut76_04775           -          TPR_6                PF13174.10   1.8e-11   43.9   9.9   0.00014   22.3   0.2   5.6   5   1   0   5   5   4   1 -
karp_05520           -          TPR_6                PF13174.10   2.1e-11   43.7   9.9   0.00014   22.3   0.2   5.4   5   1   0   5   5   4   1 -
gilliam_01675        -          TPR_6                PF13174.10   5.8e-11   42.3   9.1   0.00093   19.7   0.6   3.5   3   0   0   3   3   3   3 -
kato_00205           -          TPR_6                PF13174.10   7.6e-11   42.0  21.8      0.35   11.7   0.0   9.2  10   0   0  10  10   8   1 -
ut76_01395           -          TPR_7                PF13176.10   1.3e-31  106.1   4.1      0.11   12.8   0.0  14.3  15   0   0  15  15  12   5 -
ta686_08325          -          TPR_7                PF13176.10   1.9e-28   96.1  17.8      0.12   12.6   0.1  11.1  11   0   0  11  11  11   8 -
karp_00635           -          TPR_7                PF13176.10   1.4e-26   90.4  14.1      0.59   10.5   0.1  15.4  16   0   0  16  16  16   2 -
ta686_12460          -          TPR_7                PF13176.10   1.1e-21   75.0   7.6      0.92    9.9   0.0  10.8  11   0   0  11  11  10   2 -
ut76_03145           -          TPR_7                PF13176.10   3.7e-21   73.5   0.3       3.3    8.1   0.0  12.0  12   0   0  12  12  12   0 -
ta686_06495          -          TPR_7                PF13176.10   7.3e-21   72.5  10.0       1.1    9.6   0.0  11.3  13   0   0  13  13  10   3 -
gilliam_09395        -          TPR_7                PF13176.10   1.8e-20   71.3   7.2       0.9    9.9   0.0  10.4  12   0   0  12  12   9   3 -
gilliam_06625        -          TPR_7                PF13176.10   1.6e-19   68.4  26.6     0.055   13.7   0.0  15.7  15   2   1  17  17  15   2 -
boryong_07370        -          TPR_7                PF13176.10   1.6e-19   68.3   4.1       1.9    8.9   0.0  10.7  11   0   0  11  11  10   1 -
gilliam_05995        -          TPR_7                PF13176.10   2.1e-19   68.0  26.8     0.057   13.6   0.1  15.6  15   2   1  17  17  15   2 -
gilliam_07885        -          TPR_7                PF13176.10   4.7e-18   63.8   2.6       4.1    7.8   0.0  12.3  13   0   0  13  13  12   0 -
karp_04940           -          TPR_7                PF13176.10   6.7e-18   63.3  11.8      0.43   10.9   0.0  10.8  10   1   1  11  11  11   2 -
karp_07160           -          TPR_7                PF13176.10   6.7e-18   63.3  11.8      0.43   10.9   0.0  10.8  10   1   1  11  11  11   2 -
karp_07740           -          TPR_7                PF13176.10   6.7e-18   63.3  11.8      0.43   10.9   0.0  10.8  10   1   1  11  11  11   2 -
karp_08445           -          TPR_7                PF13176.10   6.7e-18   63.3  11.8      0.43   10.9   0.0  10.8  10   1   1  11  11  11   2 -
ut176_08060          -          TPR_7                PF13176.10   8.8e-18   62.9  12.3      0.43   10.9   0.0  10.8  10   1   1  11  11  11   2 -
kato_00790           -          TPR_7                PF13176.10   1.8e-17   61.9   6.3         2    8.8   0.0  13.0  14   1   0  14  14  12   0 -
karp_07815           -          TPR_7                PF13176.10   6.9e-17   60.1   2.0       3.9    7.9   0.0  10.9  11   0   0  11  11  10   0 -
gilliam_10750        -          TPR_7                PF13176.10   1.1e-16   59.5  30.0     0.061   13.5   0.1  15.4  16   0   0  16  16  15   1 -
